"id","trial","condition","acc","obs","bin0","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10"
"ce2594c48d832805822d795dbe04573662f52b95c5a5fffc5333df2233bd4b72",8,20,2,0,0.23,0.23,0.26,0.5,0.49,0.5,0.26,0.25,0.2,0,0
"ce2594c48d832805822d795dbe04573662f52b95c5a5fffc5333df2233bd4b72",9,84,8,4,0.01,0.02,0.01,0.05,0.73,0.73,0.51,0,0,0.02,0.04
"ce2594c48d832805822d795dbe04573662f52b95c5a5fffc5333df2233bd4b72",10,88,8,8,0.05,0.04,0.04,0.04,0.02,0.02,0.03,0.04,0.74,0.5,0.22
"ce2594c48d832805822d795dbe04573662f52b95c5a5fffc5333df2233bd4b72",11,80,8,0,0.73,0.73,0.49,0.02,0.07,0.03,0.02,0.01,0.06,0.03,0.01
"ce2594c48d832805822d795dbe04573662f52b95c5a5fffc5333df2233bd4b72",12,66,6,6,0.02,0.05,0.04,0,0.03,0,0.71,0.5,0.5,0.17,0.01
"ce2594c48d832805822d795dbe04573662f52b95c5a5fffc5333df2233bd4b72",13,77,7,7,0.02,0.03,0.01,0.02,0.01,0.01,0.04,0.73,0.73,0.49,0.5
"eaf58c9325d90633baa70513ded5de29f56cf4e63b01b4d2eb2dd245a013ceec",1,52,5,2,0,0,0.99,0.42,0.25,0.18,0.02,0,0,0,0
"eaf58c9325d90633baa70513ded5de29f56cf4e63b01b4d2eb2dd245a013ceec",2,97,9,7,0,0,0.02,0,0.01,0.05,0.05,0.97,0,0,0
"eaf58c9325d90633baa70513ded5de29f56cf4e63b01b4d2eb2dd245a013ceec",3,55,5,5,0.05,0.05,0,0,0.03,0.99,0.5,0.37,0.18,0,0
"eaf58c9325d90633baa70513ded5de29f56cf4e63b01b4d2eb2dd245a013ceec",4,66,6,6,0.06,0.07,0.03,0.04,0.04,0.04,0.93,0.21,0.06,0,0.03
"eaf58c9325d90633baa70513ded5de29f56cf4e63b01b4d2eb2dd245a013ceec",5,92,9,2,0.02,0,0.92,0.68,0.31,0.14,0.07,0.03,0.02,0.01,0.02
"eaf58c9325d90633baa70513ded5de29f56cf4e63b01b4d2eb2dd245a013ceec",6,77,7,7,0,0,0.02,0.01,0.01,0.04,0.06,0.94,0.19,0.03,0.02
"eaf58c9325d90633baa70513ded5de29f56cf4e63b01b4d2eb2dd245a013ceec",7,103,10,3,0.03,0.02,0.03,0.95,0.41,0.17,0.02,0.01,0.03,0.02,0.03
"eaf58c9325d90633baa70513ded5de29f56cf4e63b01b4d2eb2dd245a013ceec",8,21,2,1,0.03,0.94,0.78,0.76,0.64,0.5,0.4,0.28,0.05,0.04,0.06
"eaf58c9325d90633baa70513ded5de29f56cf4e63b01b4d2eb2dd245a013ceec",9,71,7,1,0,0.99,0.32,0.03,0.02,0.02,0.03,0.06,0.07,0.05,0.09
"eaf58c9325d90633baa70513ded5de29f56cf4e63b01b4d2eb2dd245a013ceec",10,30,3,0,0,0.19,0.63,0.76,0.64,0.51,0.32,0.08,0.02,0.02,0.01
"eaf58c9325d90633baa70513ded5de29f56cf4e63b01b4d2eb2dd245a013ceec",11,11,1,1,0.03,0.9,0.73,0.72,0.67,0.31,0.16,0.03,0.02,0.03,0.02
"eaf58c9325d90633baa70513ded5de29f56cf4e63b01b4d2eb2dd245a013ceec",12,86,8,6,0.02,0.01,0.02,0.02,0.03,0.02,0.92,0.38,0.2,0.1,0.03
"eaf58c9325d90633baa70513ded5de29f56cf4e63b01b4d2eb2dd245a013ceec",13,98,9,8,0.03,0.04,0.02,0.02,0.04,0.04,0.03,0.02,0.96,0,0.02
"83e14e290c0b25b1936143c5291ac30767d0fb53627d2487f89291668a6d24ab",1,77,7,7,0,0,0,0,0,0,0,0.72,0.69,0.34,0.16
"83e14e290c0b25b1936143c5291ac30767d0fb53627d2487f89291668a6d24ab",2,44,4,4,0,0,0,0,0.47,0.62,0.65,0.42,0.19,0,0
"83e14e290c0b25b1936143c5291ac30767d0fb53627d2487f89291668a6d24ab",3,70,7,0,0.77,0.67,0.23,0.2,0,0,0,0,0,0,0
"83e14e290c0b25b1936143c5291ac30767d0fb53627d2487f89291668a6d24ab",4,109,10,9,0,0,0,0,0,0,0,0,0,0.76,0.81
"83e14e290c0b25b1936143c5291ac30767d0fb53627d2487f89291668a6d24ab",5,88,8,8,0,0,0,0,0,0,0,0,0.46,0.62,0.21
"83e14e290c0b25b1936143c5291ac30767d0fb53627d2487f89291668a6d24ab",6,30,3,0,0.52,0.32,0.63,0.84,0.65,0.74,0.58,0.12,0,0,0
"83e14e290c0b25b1936143c5291ac30767d0fb53627d2487f89291668a6d24ab",7,22,2,2,0,0,0.57,0.72,0.72,0.68,0.5,0.37,0.26,0.21,0.01
"83e14e290c0b25b1936143c5291ac30767d0fb53627d2487f89291668a6d24ab",8,100,10,0,0.99,0,0,0,0,0,0,0,0,0,0
"83e14e290c0b25b1936143c5291ac30767d0fb53627d2487f89291668a6d24ab",9,101,10,1,0,0.99,0,0,0,0,0,0,0,0,0
"83e14e290c0b25b1936143c5291ac30767d0fb53627d2487f89291668a6d24ab",10,93,9,3,0,0,0,0.8,0.52,0,0,0,0,0,0
"83e14e290c0b25b1936143c5291ac30767d0fb53627d2487f89291668a6d24ab",11,40,4,0,0.66,0.58,0.7,0.71,0.56,0.61,0.31,0,0,0,0
"83e14e290c0b25b1936143c5291ac30767d0fb53627d2487f89291668a6d24ab",12,54,5,4,0,0,0,0,0,0.42,0.61,0.79,0.51,0.29,0
"83e14e290c0b25b1936143c5291ac30767d0fb53627d2487f89291668a6d24ab",13,96,9,6,0,0,0,0,0,0,0.66,0.67,0,0,0
"37f0b890505fc6be8f508bc75cd3f1381db6b10b5d6301e7bd9a5f77b4b4e1a1",1,55,5,5,0,0,0,0,0,0.4,0.5,0.69,0.8,0.81,0.78
"37f0b890505fc6be8f508bc75cd3f1381db6b10b5d6301e7bd9a5f77b4b4e1a1",2,11,1,1,0.03,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"37f0b890505fc6be8f508bc75cd3f1381db6b10b5d6301e7bd9a5f77b4b4e1a1",3,52,5,2,0.03,0.08,0.73,0.5,0.5,0.5,0.26,0.29,0.03,0.03,0.03
"37f0b890505fc6be8f508bc75cd3f1381db6b10b5d6301e7bd9a5f77b4b4e1a1",4,20,2,0,0.5,0.5,0.5,0.5,0.18,0.18,0.17,0.19,0.2,0.06,0
"37f0b890505fc6be8f508bc75cd3f1381db6b10b5d6301e7bd9a5f77b4b4e1a1",5,42,4,2,0.03,0.06,0.5,0.5,0.5,0.76,0.5,0.5,0.49,0.07,0.01
"37f0b890505fc6be8f508bc75cd3f1381db6b10b5d6301e7bd9a5f77b4b4e1a1",6,53,5,3,0.02,0.07,0.06,0.5,0.49,0.5,0.76,0.77,0.5,0.07,0.07
"37f0b890505fc6be8f508bc75cd3f1381db6b10b5d6301e7bd9a5f77b4b4e1a1",7,83,8,3,0.02,0.01,0.01,0.78,0.78,0.78,0.26,0.24,0.03,0.04,0.04
"37f0b890505fc6be8f508bc75cd3f1381db6b10b5d6301e7bd9a5f77b4b4e1a1",8,10,1,0,0.52,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.04
"37f0b890505fc6be8f508bc75cd3f1381db6b10b5d6301e7bd9a5f77b4b4e1a1",9,91,9,1,0.01,0.7,0.73,0.06,0.06,0.01,0,0.03,0.03,0.04,0.05
"37f0b890505fc6be8f508bc75cd3f1381db6b10b5d6301e7bd9a5f77b4b4e1a1",10,86,8,6,0.04,0.03,0.03,0.02,0.01,0.04,0.79,0.81,0.78,0.02,0.04
"37f0b890505fc6be8f508bc75cd3f1381db6b10b5d6301e7bd9a5f77b4b4e1a1",11,40,4,0,0.73,0.79,0.77,0.5,0.23,0.24,0.26,0.03,0.04,0.04,0.06
"37f0b890505fc6be8f508bc75cd3f1381db6b10b5d6301e7bd9a5f77b4b4e1a1",12,107,10,7,0.01,0.04,0.03,0.04,0.04,0.04,0.06,0.97,0.02,0.02,0.02
"37f0b890505fc6be8f508bc75cd3f1381db6b10b5d6301e7bd9a5f77b4b4e1a1",13,62,6,2,0.02,0.02,0.5,0.8,0.77,0.81,0.29,0.03,0.04,0.04,0.06
"152a77ecc0c795138c92f0edc18acc4b58b921c0dba3b461a4f93e1b79e02bc0",1,61,6,1,0.5,0.5,0.5,0.5,0.5,0.97,0.03,0.05,0.04,0.04,0.03
"152a77ecc0c795138c92f0edc18acc4b58b921c0dba3b461a4f93e1b79e02bc0",2,85,8,5,0.5,0.5,0.5,0.97,0.7,0.8,0.03,0.05,0.01,0.03,0.07
"152a77ecc0c795138c92f0edc18acc4b58b921c0dba3b461a4f93e1b79e02bc0",3,105,10,5,0,0.05,0.06,0.05,0,0.91,0.03,0.03,0.04,0.05,0.02
"152a77ecc0c795138c92f0edc18acc4b58b921c0dba3b461a4f93e1b79e02bc0",4,50,5,0,0.03,0.02,0.06,0.05,0,0.8,0.05,0.03,0.03,0.05,0.03
"152a77ecc0c795138c92f0edc18acc4b58b921c0dba3b461a4f93e1b79e02bc0",5,102,10,2,0,0,0.99,0.05,0.05,0.02,0.07,0.03,0.05,0.07,0.07
"152a77ecc0c795138c92f0edc18acc4b58b921c0dba3b461a4f93e1b79e02bc0",6,22,2,2,0.04,0.01,0.99,0.68,0.67,0.67,0.03,0.03,0.05,0.05,0.06
"152a77ecc0c795138c92f0edc18acc4b58b921c0dba3b461a4f93e1b79e02bc0",7,93,9,3,0,0,0,0.99,0.8,0.41,0.03,0.06,0.07,0.05,0.03
"152a77ecc0c795138c92f0edc18acc4b58b921c0dba3b461a4f93e1b79e02bc0",8,64,6,4,0.05,0,0,0,0.99,0.06,0.04,0.06,0.06,0.06,0.04
"152a77ecc0c795138c92f0edc18acc4b58b921c0dba3b461a4f93e1b79e02bc0",9,72,7,2,0.05,0.09,0.99,0.76,0.62,0,0.06,0.06,0.06,0.03,0.06
"152a77ecc0c795138c92f0edc18acc4b58b921c0dba3b461a4f93e1b79e02bc0",10,104,10,4,0.03,0.02,0.03,0.03,0.99,0.04,0.04,0.05,0.05,0.05,0.05
"152a77ecc0c795138c92f0edc18acc4b58b921c0dba3b461a4f93e1b79e02bc0",11,43,4,3,0.03,0.02,0.03,0.99,0.48,0.63,0.06,0.06,0.03,0.03,0.05
"152a77ecc0c795138c92f0edc18acc4b58b921c0dba3b461a4f93e1b79e02bc0",12,42,4,2,0.04,0.02,0.95,0.69,0.71,0.02,0.05,0.03,0.03,0.02,0.06
"152a77ecc0c795138c92f0edc18acc4b58b921c0dba3b461a4f93e1b79e02bc0",13,82,8,2,0.05,0.08,0.95,0.66,0.28,0.04,0.03,0.04,0.05,0.05,0.05
"f88e54d243d845a8b199f5e39616283a3771cf2d4ea977ccbe686b9eb0519435",1,88,8,8,0.5,0.66,0.68,0.33,0.66,0.5,0.67,0.2,0.63,0.37,0.38
"f88e54d243d845a8b199f5e39616283a3771cf2d4ea977ccbe686b9eb0519435",2,1010,10,10,0.73,0.5,0.23,0.22,0.68,0.71,0.23,0.5,0.3,0.32,0.82
"f88e54d243d845a8b199f5e39616283a3771cf2d4ea977ccbe686b9eb0519435",3,51,5,1,0.75,0.5,0.71,0.34,0.35,0.36,0.28,0.27,0.2,0.15,0.13
"f88e54d243d845a8b199f5e39616283a3771cf2d4ea977ccbe686b9eb0519435",4,101,10,1,0.72,0.65,0.5,0.58,0.32,0.25,0.25,0.25,0.22,0.23,0.17
"f88e54d243d845a8b199f5e39616283a3771cf2d4ea977ccbe686b9eb0519435",5,20,2,0,0.26,0.25,0.27,0.5,0.58,0.23,0.23,0.15,0.32,0.17,0.15
"f88e54d243d845a8b199f5e39616283a3771cf2d4ea977ccbe686b9eb0519435",6,41,4,1,0.66,0.5,0.35,0.63,0.64,0.83,0.61,0.3,0.15,0.12,0.08
"f88e54d243d845a8b199f5e39616283a3771cf2d4ea977ccbe686b9eb0519435",7,96,9,6,0.23,0.4,0.5,0.5,0.62,0.68,0.8,0.37,0.23,0.37,0.26
"f88e54d243d845a8b199f5e39616283a3771cf2d4ea977ccbe686b9eb0519435",8,44,4,4,0.32,0.76,0.76,0.71,0.85,0.61,0.51,0.37,0.38,0.18,0.09
"f88e54d243d845a8b199f5e39616283a3771cf2d4ea977ccbe686b9eb0519435",9,42,4,2,0.75,0.73,0.85,0.83,0.79,0.71,0.7,0.43,0.38,0.27,0.22
"f88e54d243d845a8b199f5e39616283a3771cf2d4ea977ccbe686b9eb0519435",10,104,10,4,0.84,0.83,0.83,0.8,0.83,0.78,0.61,0.61,0.5,0.32,0.14
"f88e54d243d845a8b199f5e39616283a3771cf2d4ea977ccbe686b9eb0519435",11,102,10,2,0.88,0.93,0.9,0.83,0.68,0.62,0.62,0.29,0.17,0.14,0.01
"f88e54d243d845a8b199f5e39616283a3771cf2d4ea977ccbe686b9eb0519435",12,83,8,3,0.88,0.86,0.88,0.9,0.82,0.84,0.72,0.39,0.36,0.26,0.24
"f88e54d243d845a8b199f5e39616283a3771cf2d4ea977ccbe686b9eb0519435",13,94,9,4,0.88,0.93,0.86,0.8,0.86,0.85,0.75,0.62,0.4,0.34,0.23
"0dd0e8691222dda48c779683161d1e94b47b2ff292aa0e63f8760b03b75a0f6b",1,41,4,1,0,0.23,0.37,0.55,0.44,0.32,0.2,0.08,0,0,0
"0dd0e8691222dda48c779683161d1e94b47b2ff292aa0e63f8760b03b75a0f6b",2,73,7,3,0,0,0,0.23,0.45,0.4,0.12,0,0,0.01,0
"0dd0e8691222dda48c779683161d1e94b47b2ff292aa0e63f8760b03b75a0f6b",3,43,4,3,0,0,0,0.12,0.22,0.4,0.5,0.33,0.21,0.13,0
"0dd0e8691222dda48c779683161d1e94b47b2ff292aa0e63f8760b03b75a0f6b",4,66,6,6,0,0,0,0,0,0,0.13,0.29,0.44,0.53,0.59
"0dd0e8691222dda48c779683161d1e94b47b2ff292aa0e63f8760b03b75a0f6b",5,106,10,6,0,0,0,0,0,0,0.99,0,0,0,0
"0dd0e8691222dda48c779683161d1e94b47b2ff292aa0e63f8760b03b75a0f6b",6,20,2,0,0.66,0.61,0.56,0.42,0.35,0.26,0.21,0.16,0.1,0,0
"0dd0e8691222dda48c779683161d1e94b47b2ff292aa0e63f8760b03b75a0f6b",7,33,3,3,0,0,0,0.1,0.15,0.2,0.26,0.32,0.38,0.47,0.56
"0dd0e8691222dda48c779683161d1e94b47b2ff292aa0e63f8760b03b75a0f6b",8,104,10,4,0,0,0,0,0.99,0,0,0,0,0,0
"0dd0e8691222dda48c779683161d1e94b47b2ff292aa0e63f8760b03b75a0f6b",9,75,7,5,0,0,0,0,0,0.35,0.52,0.61,0.41,0,0
"0dd0e8691222dda48c779683161d1e94b47b2ff292aa0e63f8760b03b75a0f6b",10,81,8,1,0,0.73,0.48,0.14,0,0,0,0,0,0,0
"0dd0e8691222dda48c779683161d1e94b47b2ff292aa0e63f8760b03b75a0f6b",11,107,10,7,0,0,0,0,0,0,0,0.99,0,0,0
"0dd0e8691222dda48c779683161d1e94b47b2ff292aa0e63f8760b03b75a0f6b",12,98,9,8,0,0,0,0,0,0,0,0,0.49,0.84,0
"0dd0e8691222dda48c779683161d1e94b47b2ff292aa0e63f8760b03b75a0f6b",13,10,1,0,0.35,0.47,0.54,0.6,0.62,0.55,0.36,0.19,0.14,0.08,0
"5d73c8b9fbdd7fcddc50fe6630be934a07c1829a243144f263d1868d0c14eee7",1,85,8,5,0,0,0.02,0.05,0.01,0.03,0,0,0.7,0.5,0.5
"5d73c8b9fbdd7fcddc50fe6630be934a07c1829a243144f263d1868d0c14eee7",2,100,10,0,0.99,0,0,0,0,0,0,0,0,0,0
"5d73c8b9fbdd7fcddc50fe6630be934a07c1829a243144f263d1868d0c14eee7",3,42,4,2,0,0,0.83,0.5,0,0,0,0,0,0,0
"5d73c8b9fbdd7fcddc50fe6630be934a07c1829a243144f263d1868d0c14eee7",4,33,3,3,0,0,0,0.76,0.5,0.5,0.5,0.5,0,0,0
"5d73c8b9fbdd7fcddc50fe6630be934a07c1829a243144f263d1868d0c14eee7",5,93,9,3,0,0,0,0.55,0.56,0,0,0,0.04,0.06,0.03
"5d73c8b9fbdd7fcddc50fe6630be934a07c1829a243144f263d1868d0c14eee7",6,92,9,2,0,0,0.5,0.5,0,0,0,0,0,0,0
"5d73c8b9fbdd7fcddc50fe6630be934a07c1829a243144f263d1868d0c14eee7",7,80,8,0,0.72,0.56,0.25,0.01,0.05,0.04,0.05,0.04,0.07,0.06,0.06
"5d73c8b9fbdd7fcddc50fe6630be934a07c1829a243144f263d1868d0c14eee7",8,86,8,6,0,0,0,0,0,0,0.51,0.48,0.23,0,0
"5d73c8b9fbdd7fcddc50fe6630be934a07c1829a243144f263d1868d0c14eee7",9,109,10,9,0,0,0,0,0,0,0,0,0,0.96,0
"5d73c8b9fbdd7fcddc50fe6630be934a07c1829a243144f263d1868d0c14eee7",10,95,9,5,0,0,0,0,0,0.54,0.52,0,0,0,0
"5d73c8b9fbdd7fcddc50fe6630be934a07c1829a243144f263d1868d0c14eee7",11,105,10,5,0,0.01,0.04,0.06,0.04,0.96,0.03,0.05,0.05,0.06,0.08
"5d73c8b9fbdd7fcddc50fe6630be934a07c1829a243144f263d1868d0c14eee7",12,72,7,2,0.06,0.08,0.52,0.68,0.5,0.25,0.03,0.05,0.03,0.06,0.03
"5d73c8b9fbdd7fcddc50fe6630be934a07c1829a243144f263d1868d0c14eee7",13,61,6,1,0,0.5,0.71,0.5,0.5,0.26,0,0.06,0.08,0.07,0.07
"1722d2834b448d052a9fe3beda60b2278b63c99d506ae8d7ac1578fdf9ffb3af",1,80,8,0,0,0.07,0.82,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.01
"1722d2834b448d052a9fe3beda60b2278b63c99d506ae8d7ac1578fdf9ffb3af",2,41,4,1,0.03,0.2,0.14,0.64,0.77,0.35,0.36,0.37,0.34,0.36,0.38
"1722d2834b448d052a9fe3beda60b2278b63c99d506ae8d7ac1578fdf9ffb3af",3,33,3,3,0.07,0.79,0.77,0.67,0.65,0.35,0.37,0.5,0.5,0.5,0.5
"1722d2834b448d052a9fe3beda60b2278b63c99d506ae8d7ac1578fdf9ffb3af",4,11,1,1,0.03,0.94,0.64,0.67,0.7,0.65,0.5,0.5,0.73,0.5,0.5
"1722d2834b448d052a9fe3beda60b2278b63c99d506ae8d7ac1578fdf9ffb3af",5,40,4,0,0.7,0.3,0.74,0.62,0.74,0.5,0.69,0.59,0.53,0.68,0.64
"1722d2834b448d052a9fe3beda60b2278b63c99d506ae8d7ac1578fdf9ffb3af",6,106,10,6,0.03,0.07,0.02,0.06,0.03,0.03,0.98,0.02,0.02,0.06,0.03
"1722d2834b448d052a9fe3beda60b2278b63c99d506ae8d7ac1578fdf9ffb3af",7,96,9,6,0.04,0.02,0.01,0.03,0.04,0.07,0.96,0.78,0,0.04,0.06
"1722d2834b448d052a9fe3beda60b2278b63c99d506ae8d7ac1578fdf9ffb3af",8,30,3,0,0.79,0.71,0.27,0.92,0.83,0.64,0.74,0.35,0.41,0.79,0.01
"1722d2834b448d052a9fe3beda60b2278b63c99d506ae8d7ac1578fdf9ffb3af",9,85,8,5,0.04,0.02,0.02,0.01,0.05,0.91,0.71,0.04,0,0.02,0.01
"1722d2834b448d052a9fe3beda60b2278b63c99d506ae8d7ac1578fdf9ffb3af",10,62,6,2,0.06,0.05,0.95,0.04,0.83,0.68,0.29,0.6,0.5,0.5,0.5
"1722d2834b448d052a9fe3beda60b2278b63c99d506ae8d7ac1578fdf9ffb3af",11,55,5,5,0.05,0.01,0,0.03,0.04,0.96,0.34,0.01,0.01,0.01,0.01
"1722d2834b448d052a9fe3beda60b2278b63c99d506ae8d7ac1578fdf9ffb3af",12,82,8,2,0.01,0,0.96,0.6,0.71,0.04,0.04,0.06,0.06,0.07,0
"1722d2834b448d052a9fe3beda60b2278b63c99d506ae8d7ac1578fdf9ffb3af",13,109,10,9,0.04,0.05,0.02,0,0.03,0.02,0.01,0.05,0.99,0.01,0.03
"dac8c9a96853cbe8cf84aa199a73c66bf48694bd4ec3206df943fc744f8ebcdd",1,77,7,7,0,0,0,0,0,0,0,0.76,0.69,0.61,0.54
"dac8c9a96853cbe8cf84aa199a73c66bf48694bd4ec3206df943fc744f8ebcdd",2,1010,10,10,0,0,0,0,0,0,0,0,0,0,0.99
"dac8c9a96853cbe8cf84aa199a73c66bf48694bd4ec3206df943fc744f8ebcdd",3,10,1,0,0.21,0.76,0.7,0.53,0.39,0.29,0.27,0.21,0.19,0.17,0
"dac8c9a96853cbe8cf84aa199a73c66bf48694bd4ec3206df943fc744f8ebcdd",4,91,9,1,0,0.79,0.79,0,0,0,0,0,0,0,0
"dac8c9a96853cbe8cf84aa199a73c66bf48694bd4ec3206df943fc744f8ebcdd",5,96,9,6,0,0,0,0,0,0,0.8,0.81,0,0,0
"dac8c9a96853cbe8cf84aa199a73c66bf48694bd4ec3206df943fc744f8ebcdd",6,104,10,4,0,0,0,0,0.99,0,0,0,0,0,0
"dac8c9a96853cbe8cf84aa199a73c66bf48694bd4ec3206df943fc744f8ebcdd",7,83,8,3,0,0,0,0,0.58,0.4,0,0,0,0,0
"dac8c9a96853cbe8cf84aa199a73c66bf48694bd4ec3206df943fc744f8ebcdd",8,106,10,6,0,0,0,0,0,0,0.95,0,0,0,0
"dac8c9a96853cbe8cf84aa199a73c66bf48694bd4ec3206df943fc744f8ebcdd",9,21,2,1,0,0.13,0.28,0.43,0.56,0.52,0.21,0.21,0.16,0.09,0
"dac8c9a96853cbe8cf84aa199a73c66bf48694bd4ec3206df943fc744f8ebcdd",10,85,8,5,0,0,0,0,0,0.59,0.66,0.71,0,0.03,0
"dac8c9a96853cbe8cf84aa199a73c66bf48694bd4ec3206df943fc744f8ebcdd",11,52,5,2,0,0,0.23,0.33,0.42,0.38,0.3,0.21,0,0,0
"dac8c9a96853cbe8cf84aa199a73c66bf48694bd4ec3206df943fc744f8ebcdd",12,71,7,1,0,0.52,0.63,0.68,0.68,0,0,0,0,0,0
"dac8c9a96853cbe8cf84aa199a73c66bf48694bd4ec3206df943fc744f8ebcdd",13,22,2,2,0,0,0.37,0.45,0.59,0.59,0.62,0.58,0.54,0.49,0.48
"302255c1bd27f3aec18b36379f06116fcf7dbd2e022a49fcaa0a2ef6f76a438d",1,33,3,3,0,0,0,0.69,0.69,0.69,0.69,0.81,0.19,0.23,0.23
"302255c1bd27f3aec18b36379f06116fcf7dbd2e022a49fcaa0a2ef6f76a438d",2,1010,10,10,0,0,0,0,0,0,0.02,0.05,0.03,0,0.99
"302255c1bd27f3aec18b36379f06116fcf7dbd2e022a49fcaa0a2ef6f76a438d",3,64,6,4,0,0,0,0,0.67,0.77,0.7,0.7,0.62,0,0
"302255c1bd27f3aec18b36379f06116fcf7dbd2e022a49fcaa0a2ef6f76a438d",4,85,8,5,0,0,0,0,0,0.63,0.7,0.6,0,0,0
"302255c1bd27f3aec18b36379f06116fcf7dbd2e022a49fcaa0a2ef6f76a438d",5,61,6,1,0,0.7,0.72,0.77,0.64,0.68,0,0,0,0,0
"302255c1bd27f3aec18b36379f06116fcf7dbd2e022a49fcaa0a2ef6f76a438d",6,88,8,8,0,0,0,0,0,0,0,0,0.81,0.8,0.69
"302255c1bd27f3aec18b36379f06116fcf7dbd2e022a49fcaa0a2ef6f76a438d",7,80,8,0,0.66,0.84,0.64,0,0,0,0,0,0,0,0
"302255c1bd27f3aec18b36379f06116fcf7dbd2e022a49fcaa0a2ef6f76a438d",8,81,8,1,0,0.66,0.8,0.72,0,0,0,0,0,0,0
"302255c1bd27f3aec18b36379f06116fcf7dbd2e022a49fcaa0a2ef6f76a438d",9,40,4,0,0.56,0.74,0.68,0.65,0.66,0.68,0.69,0,0,0,0
"302255c1bd27f3aec18b36379f06116fcf7dbd2e022a49fcaa0a2ef6f76a438d",10,44,4,4,0,0,0,0,0,0.76,0.79,0.69,0.78,0.65,0.39
"302255c1bd27f3aec18b36379f06116fcf7dbd2e022a49fcaa0a2ef6f76a438d",11,102,10,2,0,0,0.99,0,0,0,0,0,0,0,0
"302255c1bd27f3aec18b36379f06116fcf7dbd2e022a49fcaa0a2ef6f76a438d",12,95,9,5,0,0,0,0,0,0.7,0.83,0,0,0,0
"302255c1bd27f3aec18b36379f06116fcf7dbd2e022a49fcaa0a2ef6f76a438d",13,74,7,4,0,0,0,0,0.64,0.57,0.33,0.33,0,0,0
"d249d8e8aa410b51f1336bc224c41355ff3f4f8348aed71239f2e98766cf38e8",1,97,9,7,0,0,0,0,0,0,0,0.65,0.78,0,0
"d249d8e8aa410b51f1336bc224c41355ff3f4f8348aed71239f2e98766cf38e8",2,96,9,6,0,0,0,0,0,0,0.72,0.91,0,0,0
"d249d8e8aa410b51f1336bc224c41355ff3f4f8348aed71239f2e98766cf38e8",3,61,6,1,0,0.49,0.63,0.72,0.77,0.83,0,0,0,0,0
"d249d8e8aa410b51f1336bc224c41355ff3f4f8348aed71239f2e98766cf38e8",4,44,4,4,0,0,0,0,0.49,0.82,0.61,0.44,0.38,0.37,0.3
"d249d8e8aa410b51f1336bc224c41355ff3f4f8348aed71239f2e98766cf38e8",5,22,2,2,0,0,0.49,0.71,0.69,0.81,0.77,0.77,0.33,0.32,0.27
"d249d8e8aa410b51f1336bc224c41355ff3f4f8348aed71239f2e98766cf38e8",6,104,10,4,0,0,0,0,0.98,0,0,0,0,0,0
"d249d8e8aa410b51f1336bc224c41355ff3f4f8348aed71239f2e98766cf38e8",7,33,3,3,0,0,0,0.5,0.73,0.72,0.71,0.32,0.33,0.24,0.21
"d249d8e8aa410b51f1336bc224c41355ff3f4f8348aed71239f2e98766cf38e8",8,100,10,0,0.99,0,0,0,0.01,0,0,0,0,0,0
"d249d8e8aa410b51f1336bc224c41355ff3f4f8348aed71239f2e98766cf38e8",9,98,9,8,0.02,0.03,0,0,0,0,0,0,0.87,0.55,0
"d249d8e8aa410b51f1336bc224c41355ff3f4f8348aed71239f2e98766cf38e8",10,11,1,1,0,0.93,0.74,0.72,0.76,0.73,0.48,0.5,0.5,0.5,0.5
"d249d8e8aa410b51f1336bc224c41355ff3f4f8348aed71239f2e98766cf38e8",11,99,9,9,0,0,0,0,0,0,0,0,0,0.99,0.52
"d249d8e8aa410b51f1336bc224c41355ff3f4f8348aed71239f2e98766cf38e8",12,93,9,3,0,0,0,0.99,0.75,0.01,0.02,0.03,0,0,0
"d249d8e8aa410b51f1336bc224c41355ff3f4f8348aed71239f2e98766cf38e8",13,107,10,7,0,0,0,0,0,0,0,0.99,0,0,0
"fcf9798d66306224e3e4ce120bc702b7e8bc781399ec5f0d3b7382e57739bc53",1,64,6,4,0.07,0.06,0.03,0.04,0.93,0.79,0.76,0.5,0.28,0.03,0.04
"fcf9798d66306224e3e4ce120bc702b7e8bc781399ec5f0d3b7382e57739bc53",2,88,8,8,0.04,0.05,0.05,0.05,0.01,0.05,0.08,0.07,0.79,0.79,0.82
"fcf9798d66306224e3e4ce120bc702b7e8bc781399ec5f0d3b7382e57739bc53",3,71,7,1,0.03,0.77,0.76,0.5,0.5,0.01,0.06,0.05,0.04,0.04,0.05
"fcf9798d66306224e3e4ce120bc702b7e8bc781399ec5f0d3b7382e57739bc53",4,84,8,4,0.06,0.06,0.04,0.09,0.75,0.79,0.31,0.07,0.06,0.01,0.02
"fcf9798d66306224e3e4ce120bc702b7e8bc781399ec5f0d3b7382e57739bc53",5,52,5,2,0.07,0.06,0.5,0.76,0.76,0.5,0.5,0.25,0.04,0.04,0.03
