"X";"id";"itemTime";"trialnumber";"kind";"expression";"access";"observation";"state";"RT";"value"
769;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371173336;1;"c";"might_be unlikely";7;6;NA;12473;76
770;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371180447;2;"f";"is_probably unlikely";NA;NA;3;7103;NA
771;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371187404;3;"c";"is_certainly likely";7;5;NA;6948;75
772;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371192205;4;"f";"might_be unlikely";NA;NA;2;4793;NA
773;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371199030;5;"c";"is unlikely";6;1;NA;6819;61
774;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371202866;6;"f";"might_be possible";NA;NA;5;3829;NA
775;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371209071;7;"c";"is likely";7;4;NA;6197;74
776;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371214659;8;"f";"is likely";NA;NA;7;5582;NA
777;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371220226;9;"c";"is_certainly possible";5;2;NA;5562;52
778;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371223757;10;"f";"is_certainly possible";NA;NA;5;3525;NA
779;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371228937;11;"c";"is_probably possible";5;2;NA;5177;52
780;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371233761;12;"f";"is_probably likely";NA;NA;8;4819;NA
781;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371238378;13;"c";"is_probably likely";8;5;NA;4610;85
782;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371242400;14;"f";"is_certainly unlikely";NA;NA;1;4013;NA
783;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371246265;15;"c";"might_be possible";4;1;NA;3859;41
784;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371251863;16;"f";"is_probably possible";NA;NA;3;5591;NA
785;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371256533;17;"c";"is_certainly unlikely";8;2;NA;4665;82
786;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371263942;18;"f";"might_be likely";NA;NA;5;7403;NA
787;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371266975;19;"c";"is possible";5;2;NA;3026;52
788;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371274846;20;"f";"is possible";NA;NA;3;7866;NA
789;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371278937;21;"c";"might_be likely";5;1;NA;4085;51
790;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371283647;22;"f";"is_certainly likely";NA;NA;5;4705;NA
791;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371287012;23;"c";"is_probably unlikely";5;2;NA;3361;52
792;"527b775e8144b72a0de49d8ee70732ede8abadcf4de8f01296a2c8fa0cc04488";1480371291864;24;"f";"is unlikely";NA;NA;1;4848;NA
793;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370053539;1;"c";"is_certainly unlikely";7;6;NA;36065;76
794;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370058152;2;"f";"is_probably unlikely";NA;NA;6;4610;NA
795;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370072000;3;"c";"is_certainly likely";4;1;NA;13844;41
796;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370127600;4;"f";"is_certainly unlikely";NA;NA;4;55598;NA
797;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370130610;5;"c";"is_certainly possible";6;4;NA;3006;64
798;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370133384;6;"f";"is unlikely";NA;NA;4;2771;NA
799;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370136184;7;"c";"might_be unlikely";7;6;NA;2797;76
800;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370139126;8;"f";"is_certainly possible";NA;NA;6;2940;NA
801;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370143836;9;"c";"is_probably possible";6;5;NA;4707;65
802;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370146864;10;"f";"is_probably possible";NA;NA;6;3025;NA
803;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370150829;11;"c";"might_be likely";6;5;NA;3963;65
804;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370160293;12;"f";"might_be unlikely";NA;NA;5;9460;NA
805;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370164547;13;"c";"might_be possible";6;4;NA;4252;64
806;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370167595;14;"f";"might_be likely";NA;NA;6;3046;NA
807;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370173586;15;"c";"is_probably unlikely";4;2;NA;5989;42
808;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370176746;16;"f";"is possible";NA;NA;6;3158;NA
809;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370182276;17;"c";"is possible";4;3;NA;5527;43
810;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370185284;18;"f";"might_be possible";NA;NA;6;3005;NA
811;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370189738;19;"c";"is_probably likely";7;5;NA;4451;75
812;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370193457;20;"f";"is_certainly likely";NA;NA;7;3717;NA
813;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370198170;21;"c";"is unlikely";6;4;NA;4711;64
814;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370203779;22;"f";"is_probably likely";NA;NA;6;5607;NA
815;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370207563;23;"c";"is likely";6;5;NA;3781;65
816;"324eaf936a2cd5151b0c83d91a4671a9882d71e4f89d94c45cefa1b916e80a8f";1480370210175;24;"f";"is likely";NA;NA;6;2609;NA
817;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370228838;1;"c";"is_probably possible";2;1;NA;18362;21
818;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370255637;2;"f";"is_certainly likely";NA;NA;8;26789;NA
819;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370272149;3;"c";"might_be likely";6;4;NA;16509;64
820;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370280422;4;"f";"is_probably likely";NA;NA;6;8271;NA
821;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370290750;5;"c";"is unlikely";6;2;NA;10326;62
822;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370298015;6;"f";"is possible";NA;NA;5;7262;NA
823;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370316608;7;"c";"might_be possible";6;3;NA;18586;63
824;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370323190;8;"f";"is likely";NA;NA;6;6574;NA
825;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370334375;9;"c";"is_certainly unlikely";6;1;NA;11183;61
826;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370344480;10;"f";"might_be possible";NA;NA;4;10102;NA
827;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370362283;11;"c";"is likely";6;4;NA;17800;64
828;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370368993;12;"f";"is unlikely";NA;NA;3;6700;NA
829;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370378522;13;"c";"is_certainly possible";6;3;NA;9521;63
830;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370383854;14;"f";"is_certainly unlikely";NA;NA;2;5326;NA
831;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370392704;15;"c";"is_certainly likely";6;5;NA;8841;65
832;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370400044;16;"f";"is_probably possible";NA;NA;4;7337;NA
833;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370412962;17;"c";"is_probably unlikely";6;2;NA;12909;62
834;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370420376;18;"f";"might_be unlikely";NA;NA;4;7405;NA
835;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370432570;19;"c";"is possible";4;2;NA;12190;42
836;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370437482;20;"f";"is_certainly possible";NA;NA;5;4903;NA
837;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370445538;21;"c";"is_probably likely";6;4;NA;8046;64
838;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370452234;22;"f";"might_be likely";NA;NA;5;6692;NA
839;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370463841;23;"c";"might_be unlikely";4;1;NA;11602;41
840;"d37b3adeda9468d2a1198336ff954f737604c0f7d4bfaf855bf3ea1614062763";1480370471217;24;"f";"is_probably unlikely";NA;NA;4;7371;NA
841;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480419976908;1;"c";"might_be likely";7;3;NA;8568;73
842;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480419981625;2;"f";"is possible";NA;NA;4;4716;NA
843;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480419988101;3;"c";"is_probably possible";10;6;NA;6474;106
844;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480419994199;4;"f";"is_certainly likely";NA;NA;10;6097;NA
845;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480419999026;5;"c";"is_probably likely";8;4;NA;4826;84
846;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420004912;6;"f";"is_probably unlikely";NA;NA;2;5885;NA
847;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420009756;7;"c";"is unlikely";8;1;NA;4842;81
848;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420014216;8;"f";"is_probably possible";NA;NA;3;4459;NA
849;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420020656;9;"c";"is_probably unlikely";9;2;NA;6438;92
850;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420023118;10;"f";"is_certainly possible";NA;NA;6;2461;NA
851;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420028176;11;"c";"might_be possible";10;5;NA;5057;105
852;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420031782;12;"f";"is likely";NA;NA;8;3603;NA
853;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420037494;13;"c";"is_certainly unlikely";10;2;NA;5711;102
854;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420041317;14;"f";"might_be possible";NA;NA;4;3822;NA
855;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420045354;15;"c";"is_certainly likely";10;9;NA;4036;109
856;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420049013;16;"f";"is unlikely";NA;NA;3;3658;NA
857;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420055250;17;"c";"is possible";10;5;NA;6235;105
858;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420061342;18;"f";"is_certainly unlikely";NA;NA;1;6091;NA
859;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420067005;19;"c";"is likely";6;5;NA;5662;65
860;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420070300;20;"f";"is_probably likely";NA;NA;7;3293;NA
861;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420074750;21;"c";"is_certainly possible";8;5;NA;4449;85
862;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420079488;22;"f";"might_be unlikely";NA;NA;3;4736;NA
863;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420085848;23;"c";"might_be unlikely";8;2;NA;6358;82
864;"5578f814f60ee4f0cdd0d54222744f5dd0110681647c70d4f8f0bf543012b480";1480420090966;24;"f";"might_be likely";NA;NA;6;5117;NA
889;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443741705;1;"c";"is_certainly possible";6;3;NA;12096;63
890;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443749040;2;"f";"is possible";NA;NA;5;7334;NA
891;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443760916;3;"c";"is likely";6;3;NA;11875;63
892;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443774121;4;"f";"might_be likely";NA;NA;4;13203;NA
893;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443788218;5;"c";"is unlikely";6;1;NA;14096;61
894;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443805963;6;"f";"might_be possible";NA;NA;4;17743;NA
895;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443816610;7;"c";"is_probably likely";6;4;NA;10646;64
896;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443824542;8;"f";"is_certainly unlikely";NA;NA;2;7930;NA
897;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443833436;9;"c";"is_certainly unlikely";6;1;NA;8892;61
898;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443846934;10;"f";"is_probably unlikely";NA;NA;2;13496;NA
899;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443854401;11;"c";"is_probably unlikely";2;0;NA;7465;20
900;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443864245;12;"f";"is unlikely";NA;NA;3;9841;NA
901;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443880637;13;"c";"is possible";6;2;NA;16390;62
902;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480443953823;14;"f";"is_certainly likely";NA;NA;7;73184;NA
903;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480444016785;15;"c";"might_be unlikely";4;1;NA;62960;41
904;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480444051221;16;"f";"is likely";NA;NA;6;34435;NA
905;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480444069509;17;"c";"is_certainly likely";6;4;NA;18286;64
906;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480444165506;18;"f";"might_be unlikely";NA;NA;4;95996;NA
907;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480444172874;19;"c";"might_be possible";4;2;NA;7365;42
908;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480444179716;20;"f";"is_probably possible";NA;NA;5;6838;NA
909;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480444188684;21;"c";"might_be likely";4;2;NA;8966;42
910;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480444194866;22;"f";"is_probably likely";NA;NA;7;6179;NA
911;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480444207309;23;"c";"is_probably possible";5;3;NA;12440;53
912;"e1ed278ba9fe6f2a6ae249c64cc6299a85cb86c3c6cec529d115f2944d37f8b6";1480444215291;24;"f";"is_certainly possible";NA;NA;5;7981;NA
913;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453728117;1;"c";"might_be likely";6;3;NA;30125;63
914;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453731421;2;"f";"is possible";NA;NA;5;3296;NA
915;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453735631;3;"c";"is_probably likely";5;3;NA;4207;53
916;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453738788;4;"f";"is_probably possible";NA;NA;6;3154;NA
917;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453742205;5;"c";"is possible";5;2;NA;3414;52
918;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453748857;6;"f";"might_be unlikely";NA;NA;5;6649;NA
919;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453755821;7;"c";"is_certainly unlikely";6;1;NA;6960;61
920;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453759050;8;"f";"is_certainly possible";NA;NA;6;3225;NA
921;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453773194;9;"c";"is_certainly possible";6;4;NA;14141;64
922;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453776433;10;"f";"is_probably likely";NA;NA;6;3235;NA
923;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453784832;11;"c";"is_certainly likely";5;4;NA;8396;54
924;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453821807;12;"f";"might_be possible";NA;NA;7;36969;NA
925;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453828076;13;"c";"might_be unlikely";7;1;NA;6260;71
926;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453894009;14;"f";"is unlikely";NA;NA;3;65929;NA
927;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453903507;15;"c";"is unlikely";5;1;NA;9489;51
928;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453908975;16;"f";"is_certainly unlikely";NA;NA;2;5464;NA
929;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453916650;17;"c";"is_probably unlikely";4;0;NA;7670;40
930;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453939419;18;"f";"is_probably unlikely";NA;NA;3;22766;NA
931;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453949224;19;"c";"is_probably possible";4;3;NA;9796;43
932;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453956551;20;"f";"is likely";NA;NA;6;7324;NA
933;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453964205;21;"c";"is likely";4;3;NA;7650;43
934;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480453969221;22;"f";"might_be likely";NA;NA;7;5012;NA
935;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480454070888;23;"c";"might_be possible";5;3;NA;101663;53
936;"243fb4410715f84f8b82aed440af9462b63870e769431a703b8d8faf94619207";1480454075243;24;"f";"is_certainly likely";NA;NA;5;4346;NA
937;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378024016;1;"c";"is_probably possible";9;6;NA;37436;96
938;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378039088;2;"f";"is likely";NA;NA;8;15057;NA
939;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378056586;3;"c";"might_be possible";7;4;NA;17498;74
940;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378064649;4;"f";"is_probably possible";NA;NA;7;8047;NA
941;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378079401;5;"c";"is possible";6;3;NA;14752;63
942;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378092844;6;"f";"might_be likely";NA;NA;5;13443;NA
943;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378106928;7;"c";"is_probably likely";6;4;NA;14084;64
944;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378111495;8;"f";"is_probably likely";NA;NA;6;4567;NA
945;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378133826;9;"c";"is_probably unlikely";5;1;NA;22331;51
946;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378142377;10;"f";"might_be possible";NA;NA;5;8535;NA
947;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378154329;11;"c";"might_be likely";8;5;NA;11952;85
948;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378167728;12;"f";"is unlikely";NA;NA;3;13383;NA
949;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378174535;13;"c";"is_certainly likely";9;6;NA;6807;96
950;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378193676;14;"f";"is_probably unlikely";NA;NA;1;19139;NA
951;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378205199;15;"c";"is_certainly unlikely";6;0;NA;11523;60
952;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378218156;16;"f";"is_certainly likely";NA;NA;8;12941;NA
953;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378229406;17;"c";"is likely";8;7;NA;11250;87
954;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378241970;18;"f";"is_certainly unlikely";NA;NA;1;12564;NA
955;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378252534;19;"c";"is_certainly possible";9;7;NA;10564;97
956;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378258514;20;"f";"might_be unlikely";NA;NA;8;5980;NA
957;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378272833;21;"c";"is unlikely";7;0;NA;14317;70
958;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378280702;22;"f";"is_certainly possible";NA;NA;7;7869;NA
959;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378292212;23;"c";"might_be unlikely";6;1;NA;11495;61
960;"9e97b16a04c074f9de815a3d0ae9f241796587e1079e9dee4bb83479d9e06b21";1480378302399;24;"f";"is possible";NA;NA;6;10185;NA
961;"b63c5f714ebf6cfa9dd4b18237e4a19d792a49dc5d0f8f5ca0eff708afdd7ace";1480386155119;1;"c";"is_certainly likely";8;3;NA;32617;83
962;"b63c5f714ebf6cfa9dd4b18237e4a19d792a49dc5d0f8f5ca0eff708afdd7ace";1480386164354;2;"f";"is_certainly possible";NA;NA;5;9220;NA
963;"b63c5f714ebf6cfa9dd4b18237e4a19d792a49dc5d0f8f5ca0eff708afdd7ace";1480386188469;3;"c";"might_be likely";6;2;NA;24106;62
964;"b63c5f714ebf6cfa9dd4b18237e4a19d792a49dc5d0f8f5ca0eff708afdd7ace";1480386207372;4;"f";"is_probably likely";NA;NA;10;18893;NA
965;"b63c5f714ebf6cfa9dd4b18237e4a19d792a49dc5d0f8f5ca0eff708afdd7ace";1480386216335;5;"c";"is unlikely";7;7;NA;8954;77
966;"b63c5f714ebf6cfa9dd4b18237e4a19d792a49dc5d0f8f5ca0eff708afdd7ace";1480386228611;6;"f";"might_be possible";NA;NA;5;12268;NA
967;"b63c5f714ebf6cfa9dd4b18237e4a19d792a49dc5d0f8f5ca0eff708afdd7ace";1480386238542;7;"c";"is_certainly possible";9;4;NA;9922;94
968;"b63c5f714ebf6cfa9dd4b18237e4a19d792a49dc5d0f8f5ca0eff708afdd7ace";1480386253270;8;"f";"is unlikely";NA;NA;0;14720;NA
969;"b63c5f714ebf6cfa9dd4b18237e4a19d792a49dc5d0f8f5ca0eff708afdd7ace";1480386270334;9;"c";"is_probably possible";6;3;NA;17048;63
